finding_id,resource_id,misconfiguration_type,severity,cvss_score,detected_at,status,remediation_guidance,compliance_controls
find-d3f2deb897,res-9d349136e8,ENCRYPTION_DISABLED,High,7.8,2026-03-11T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-062f4e9882,res-9d349136e8,LOGGING_DISABLED,Medium,5.3,2026-02-23T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-9152a5edb4,res-9d349136e8,OPEN_RDP_PORT,Critical,9.0,2026-03-21T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-de8a26462a,res-9d349136e8,UNROTATED_KEYS,High,7.2,2026-03-12T15:01:58Z,ACKNOWLEDGED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-7f9eb636ea,res-3f29e3e5e1,ENCRYPTION_DISABLED,High,7.2,2026-03-21T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-d5f363deaa,res-3f29e3e5e1,MFA_NOT_ENFORCED,High,7.3,2026-03-09T15:01:58Z,RESOLVED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-0442cdad33,res-3f29e3e5e1,LOGGING_DISABLED,Medium,5.7,2026-02-25T15:01:58Z,ACKNOWLEDGED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-f393e74729,res-3f29e3e5e1,OUTDATED_TLS,High,7.1,2026-02-21T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-d33769e864,res-9750ddd10a,ENCRYPTION_DISABLED,High,7.7,2026-03-10T15:01:58Z,ACKNOWLEDGED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-e69cc1fff5,res-9750ddd10a,MFA_NOT_ENFORCED,High,7.2,2026-03-10T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-2abeb75f6b,res-9750ddd10a,LOGGING_DISABLED,Medium,5.3,2026-03-16T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-b4a7e0fc04,res-9750ddd10a,OPEN_SSH_PORT,Critical,9.3,2026-02-23T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-de831cbf9b,res-9750ddd10a,OPEN_RDP_PORT,Critical,8.6,2026-03-13T15:01:58Z,RESOLVED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-3f756eecb8,res-9750ddd10a,OUTDATED_TLS,High,7.0,2026-03-20T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-c6f2ec8864,res-1424bada8a,OVERPRIVILEGED_IAM_ROLE,High,7.8,2026-02-24T15:01:58Z,ACKNOWLEDGED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-d556b79512,res-43f3036f82,ENCRYPTION_DISABLED,High,7.7,2026-03-15T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-27defc4363,res-43f3036f82,LOGGING_DISABLED,Medium,5.1,2026-02-24T15:01:58Z,RESOLVED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-b439215603,res-43f3036f82,OPEN_SSH_PORT,Critical,8.9,2026-03-07T15:01:58Z,OPEN,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-05d353088d,res-43f3036f82,NO_BACKUP_POLICY,Medium,5.0,2026-03-19T15:01:58Z,ACKNOWLEDGED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-0910231cb0,res-43f3036f82,OUTDATED_TLS,High,7.0,2026-03-20T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-912ce90777,res-43f3036f82,DEFAULT_ADMIN_CREDENTIALS,Critical,9.5,2026-02-24T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-512b493f03,res-43f3036f82,UNROTATED_KEYS,High,7.5,2026-03-18T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-a0a6cdd0c7,res-0508c9f86b,PUBLIC_ACCESS_ENABLED,Critical,8.9,2026-02-26T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-7c5de3c059,res-0508c9f86b,LOGGING_DISABLED,Medium,5.2,2026-03-20T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-bd393f340e,res-0508c9f86b,OPEN_RDP_PORT,Critical,8.8,2026-03-20T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-c114d7a101,res-0508c9f86b,OUTDATED_TLS,High,6.9,2026-03-20T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-80a1fc4524,res-0508c9f86b,MISSING_RESOURCE_TAGS,Low,2.5,2026-03-19T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-a4c3c9902f,res-597bf029d3,OPEN_SSH_PORT,Critical,9.3,2026-03-12T15:01:58Z,RESOLVED,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-d6f01a8ef7,res-597bf029d3,OUTDATED_TLS,High,6.9,2026-03-13T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-0290e14fda,res-597bf029d3,MISSING_RESOURCE_TAGS,Low,2.5,2026-03-09T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-a5db86aa96,res-f9ffe890f6,OPEN_RDP_PORT,Critical,8.6,2026-03-21T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-efa2679526,res-f9ffe890f6,NO_BACKUP_POLICY,Medium,4.8,2026-03-10T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-6b56e6446e,res-e068dbf3f8,LOGGING_DISABLED,Medium,5.4,2026-03-10T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-22bf228c8d,res-e068dbf3f8,OPEN_RDP_PORT,Critical,8.8,2026-03-02T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-6cde65d6eb,res-e068dbf3f8,UNROTATED_KEYS,High,7.3,2026-03-18T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-14e3349c01,res-63e8a8f8da,PUBLIC_ACCESS_ENABLED,Critical,9.1,2026-02-28T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-d5b13b3fe4,res-63e8a8f8da,NO_BACKUP_POLICY,Medium,5.3,2026-03-02T15:01:58Z,ACKNOWLEDGED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-ff126a1ca2,res-63e8a8f8da,MISSING_RESOURCE_TAGS,Low,2.4,2026-02-20T15:01:58Z,RESOLVED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-70f2a9d7d7,res-63e8a8f8da,UNROTATED_KEYS,High,7.7,2026-02-23T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-7c768d383c,res-6d53c9bed0,OUTDATED_TLS,High,7.0,2026-02-23T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-889f9e5697,res-6d53c9bed0,UNROTATED_KEYS,High,7.2,2026-03-19T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-42475d4dc1,res-fb6c156d19,OPEN_SSH_PORT,Critical,9.0,2026-02-27T15:01:58Z,RESOLVED,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-06f904cf08,res-fb6c156d19,OUTDATED_TLS,High,7.2,2026-03-20T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-5ba9a000cb,res-fb6c156d19,MISSING_RESOURCE_TAGS,Low,2.8,2026-03-08T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-eff7727f29,res-fb6c156d19,UNROTATED_KEYS,High,7.2,2026-03-01T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-1377b56767,res-e3a59908fe,MFA_NOT_ENFORCED,High,7.3,2026-02-24T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-fa840e21cf,res-e3a59908fe,LOGGING_DISABLED,Medium,5.2,2026-03-06T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-0a2fb34af3,res-e3a59908fe,CROSS_ACCOUNT_ACCESS,High,7.7,2026-03-13T15:01:58Z,OPEN,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-f2b0e2feaf,res-1e6335ca55,ENCRYPTION_DISABLED,High,7.2,2026-03-13T15:01:58Z,ACKNOWLEDGED,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-609d1b018f,res-91679fc6a0,PUBLIC_ACCESS_ENABLED,Critical,9.2,2026-02-19T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-6b0150bda1,res-91679fc6a0,OPEN_SSH_PORT,Critical,9.0,2026-03-03T15:01:58Z,RESOLVED,Restrict SSH (port 22) ingress to specific IP ranges or use a bastion/jump host.,CIS-5.2|NIST-SC-7|PCI-DSS-1.3
find-1c55003b89,res-91679fc6a0,OVERPRIVILEGED_IAM_ROLE,High,8.0,2026-03-01T15:01:58Z,RESOLVED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-4f9a901c27,res-91679fc6a0,CROSS_ACCOUNT_ACCESS,High,7.7,2026-03-11T15:01:58Z,ACKNOWLEDGED,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-c5a2d9d87d,res-91679fc6a0,UNROTATED_KEYS,High,7.2,2026-03-19T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-2219b6a453,res-1fdbfd3128,NO_BACKUP_POLICY,Medium,5.0,2026-03-13T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-a0a9d4bd6a,res-1fdbfd3128,OUTDATED_TLS,High,7.1,2026-02-24T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-f5182f095a,res-1fdbfd3128,UNROTATED_KEYS,High,7.5,2026-03-02T15:01:58Z,ACKNOWLEDGED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-9f60f080b2,res-deeec03b65,MFA_NOT_ENFORCED,High,7.4,2026-03-09T15:01:58Z,RESOLVED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-9fe742cae6,res-deeec03b65,DEFAULT_ADMIN_CREDENTIALS,Critical,9.7,2026-03-06T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-320395f2d1,res-c2d94bc4fa,PUBLIC_ACCESS_ENABLED,Critical,9.2,2026-03-15T15:01:58Z,ACKNOWLEDGED,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-2f7cda85fe,res-c2d94bc4fa,OPEN_RDP_PORT,Critical,8.8,2026-03-18T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-1701ef1e93,res-c2d94bc4fa,OUTDATED_TLS,High,7.2,2026-03-04T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-502feccbe7,res-c2d94bc4fa,MISSING_RESOURCE_TAGS,Low,2.6,2026-02-20T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-c7b59b823a,res-c2d94bc4fa,CROSS_ACCOUNT_ACCESS,High,7.5,2026-03-15T15:01:58Z,OPEN,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-3bbb47e782,res-c2d94bc4fa,UNROTATED_KEYS,High,7.4,2026-03-06T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-819410f4fb,res-0a11fadf35,PUBLIC_ACCESS_ENABLED,Critical,9.1,2026-03-14T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-29322d4cb3,res-0a11fadf35,MFA_NOT_ENFORCED,High,7.4,2026-03-08T15:01:58Z,ACKNOWLEDGED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-1f33edb94b,res-0a11fadf35,LOGGING_DISABLED,Medium,5.2,2026-02-19T15:01:58Z,ACKNOWLEDGED,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-d3bfcbbc50,res-0a11fadf35,OPEN_RDP_PORT,Critical,8.8,2026-03-12T15:01:58Z,ACKNOWLEDGED,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-490e79093c,res-0a11fadf35,NO_BACKUP_POLICY,Medium,5.1,2026-03-02T15:01:58Z,RESOLVED,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-ffe05c9627,res-0a11fadf35,OUTDATED_TLS,High,7.0,2026-02-27T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-9501b5ff77,res-0a11fadf35,MISSING_RESOURCE_TAGS,Low,2.7,2026-02-21T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-b2735fb641,res-0a11fadf35,UNROTATED_KEYS,High,7.4,2026-02-28T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-ddc73ca987,res-acdd50874d,ENCRYPTION_DISABLED,High,7.3,2026-03-20T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-6e9afc21e3,res-acdd50874d,MFA_NOT_ENFORCED,High,7.2,2026-03-04T15:01:58Z,RESOLVED,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-f466632844,res-acdd50874d,LOGGING_DISABLED,Medium,5.6,2026-03-08T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-b1b7164bd4,res-acdd50874d,NO_BACKUP_POLICY,Medium,4.8,2026-02-28T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-db2af7f5df,res-acdd50874d,MISSING_RESOURCE_TAGS,Low,2.6,2026-02-28T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-6c343d9a20,res-7f6b94c2d3,ENCRYPTION_DISABLED,High,7.6,2026-02-20T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-b4be1eca34,res-7f6b94c2d3,LOGGING_DISABLED,Medium,5.6,2026-02-24T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-af789d81ee,res-7f6b94c2d3,OVERPRIVILEGED_IAM_ROLE,High,7.6,2026-02-27T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-c435307aad,res-7f6b94c2d3,DEFAULT_ADMIN_CREDENTIALS,Critical,9.7,2026-03-02T15:01:58Z,ACKNOWLEDGED,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-2a1f2ac017,res-7f6b94c2d3,UNROTATED_KEYS,High,7.4,2026-03-03T15:01:58Z,RESOLVED,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-e159e4edf2,res-d34d65828e,PUBLIC_ACCESS_ENABLED,Critical,9.1,2026-03-18T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-3518ee9dd2,res-d34d65828e,LOGGING_DISABLED,Medium,5.2,2026-03-21T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-a306ff215d,res-d34d65828e,OPEN_RDP_PORT,Critical,8.9,2026-03-01T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-c31030c7a3,res-d34d65828e,NO_BACKUP_POLICY,Medium,5.2,2026-02-28T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-1f607f8c78,res-d34d65828e,OUTDATED_TLS,High,7.0,2026-02-22T15:01:58Z,RESOLVED,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-d5bde78a8c,res-d34d65828e,MISSING_RESOURCE_TAGS,Low,2.2,2026-03-09T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-b6b0d3045d,res-d34d65828e,UNROTATED_KEYS,High,7.6,2026-03-17T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-23d8af7684,res-af44419855,MFA_NOT_ENFORCED,High,7.0,2026-02-19T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-500af9cf9f,res-af44419855,LOGGING_DISABLED,Medium,5.6,2026-03-05T15:01:58Z,OPEN,Enable audit/access logging and route logs to a centralized SIEM or log archive.,SOC2-CC7.2|ISO27001-A.12.4|NIST-AU-2
find-fc6a9aa306,res-af44419855,OUTDATED_TLS,High,7.1,2026-03-07T15:01:58Z,OPEN,"Enforce TLS 1.2+ on all endpoints; disable SSLv3, TLS 1.0, and TLS 1.1.",PCI-DSS-4.1|NIST-SC-8|ISO27001-A.14.1
find-37820461fd,res-af44419855,CROSS_ACCOUNT_ACCESS,High,7.9,2026-02-20T15:01:58Z,OPEN,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-737b790a39,res-af44419855,UNROTATED_KEYS,High,7.1,2026-02-24T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-42d87cde01,res-c8c4152a93,PUBLIC_ACCESS_ENABLED,Critical,8.8,2026-03-08T15:01:58Z,OPEN,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-69e2bee1f6,res-c8c4152a93,MFA_NOT_ENFORCED,High,7.2,2026-03-19T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-114973ac08,res-c8c4152a93,OVERPRIVILEGED_IAM_ROLE,High,8.0,2026-03-15T15:01:58Z,OPEN,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-23ef248aab,res-c8c4152a93,NO_BACKUP_POLICY,Medium,5.0,2026-03-02T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-a5e52dbf37,res-c8c4152a93,MISSING_RESOURCE_TAGS,Low,2.4,2026-02-28T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-dd86b828b2,res-fb445d33ce,ENCRYPTION_DISABLED,High,7.3,2026-02-21T15:01:58Z,OPEN,Enable server-side encryption using a managed or customer-managed key (KMS/CMK).,SOC2-CC6.7|ISO27001-A.10.1|PCI-DSS-3.4|NIST-SC-28
find-6a66713a7a,res-fb445d33ce,OVERPRIVILEGED_IAM_ROLE,High,7.8,2026-03-13T15:01:58Z,RESOLVED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
find-43c94cc9ae,res-fb445d33ce,MISSING_RESOURCE_TAGS,Low,2.7,2026-03-08T15:01:58Z,ACKNOWLEDGED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-85bdbb9960,res-f3d89cf04e,NO_BACKUP_POLICY,Medium,5.1,2026-03-07T15:01:58Z,OPEN,Attach a backup policy with defined RPO/RTO; enable automated snapshots.,SOC2-A1.2|ISO27001-A.12.3
find-f54a07a8ca,res-f3d89cf04e,DEFAULT_ADMIN_CREDENTIALS,Critical,9.6,2026-02-19T15:01:58Z,OPEN,Rotate all default credentials immediately; enforce strong password policy.,CIS-4.2|NIST-IA-5|PCI-DSS-2.1
find-b92064baca,res-f3d89cf04e,MISSING_RESOURCE_TAGS,Low,2.8,2026-03-06T15:01:58Z,RESOLVED,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-e9c88bc03d,res-e4c83244b4,OPEN_RDP_PORT,Critical,8.9,2026-03-20T15:01:58Z,OPEN,Restrict RDP (port 3389) to VPN range only; consider disabling and using session manager.,CIS-5.3|NIST-SC-7|PCI-DSS-1.3
find-55014e675f,res-e4c83244b4,MISSING_RESOURCE_TAGS,Low,2.6,2026-03-18T15:01:58Z,OPEN,"Apply mandatory tags (owner, env, cost-center) via policy enforcement.",SOC2-CC1.4
find-4d5f026212,res-e4c83244b4,CROSS_ACCOUNT_ACCESS,High,7.5,2026-02-24T15:01:58Z,ACKNOWLEDGED,Review cross-account trust policies; remove unauthorized external account access.,SOC2-CC6.6|NIST-AC-4
find-90fb0c0808,res-e4c83244b4,UNROTATED_KEYS,High,7.4,2026-03-08T15:01:58Z,OPEN,Enable automatic key rotation (90-day policy); revoke stale keys immediately.,SOC2-CC6.1|NIST-IA-5|PCI-DSS-8.2
find-f68b714366,res-c620ff8504,PUBLIC_ACCESS_ENABLED,Critical,8.8,2026-03-01T15:01:58Z,RESOLVED,Disable public access block settings and restrict bucket/blob policy to specific principals.,SOC2-CC6.1|ISO27001-A.9.4|PCI-DSS-7.2
find-2b98ef6119,res-c620ff8504,MFA_NOT_ENFORCED,High,7.0,2026-02-28T15:01:58Z,OPEN,Enforce MFA for all IAM users and service principals via policy.,SOC2-CC6.1|NIST-IA-2|PCI-DSS-8.3
find-4a1f7029ad,res-c620ff8504,OVERPRIVILEGED_IAM_ROLE,High,8.0,2026-03-04T15:01:58Z,ACKNOWLEDGED,Apply least-privilege by scoping IAM policies to required actions and resources only.,SOC2-CC6.3|ISO27001-A.9.2|NIST-AC-6
